compound_id,smiles_raw,dataset_id,provenance_file,provenance_sheet,provenance_row
428,BrC1=CC(=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,428
429,C(C)(C)(C)OC(NCC1=C(C=CC=C1)C=1SC(=C(C1)Cl)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,429
430,NCC1=C(C=CC=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,430
431,ClC=1C=C(SC1C1=C(C=CC=C1)CN(C)C)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,431
432,BrC1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,432
433,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCN1CCOCC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,433
434,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(N(CC1)C)=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,434
435,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(N(CC1)C)=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,435
436,COC(C(C)(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,436
437,NCC1=C(C=CC=C1)C1=CC(=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,437
438,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NS(=O)(=O)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,438
439,CN(C)CC1=C(C=CC(=C1)OC)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,439
440,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NC(N(C)C)=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,440
441,C(C1=CC=CC=C1)N1C(CN(CC1)C=1C=C2C(=NC(=NC2=CC1)C)NC(C)C=1SC(=CC1)Br)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,441
442,CN(C)CC1=C(C=CC(=C1)C)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,442
443,C1(CC1)C1=CC(=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)CN(C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,443
444,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1N=C(SC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,444
445,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(N1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,445
446,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=NN(C(=C1)C(=O)O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,446
447,C(C)(C)(C)OC(NCC1=CC=C(S1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,447
448,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCCS(=O)(=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,448
449,C(C)(C)(C)OC(NCC1=C(C=CC(=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,449
450,C(C)(C)(C)OC(NCC1=C(C=CC=C1C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,450
451,BrC1=CC=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,451
452,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)[N+](=O)[O-])C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,452
453,COC(=O)C1=CC=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,453
454,NC(CC(=O)O)C1=C(C=CC=C1)C1=CSC(=C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,454
455,NC(C)(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,455
456,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN(C)CC#N)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,456
457,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NC(=O)NC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,457
458,C(C1=CC=CC=C1)N1C(CN(CC1)C=1C=C2C(=NC(=NC2=CC1)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN(C)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,458
