ex_no,provenance_file,provenance_sheet,provenance_row,variable,value
798,data/bronze/artifacts/2021_raw.xlsx,Table 19,485,ki_b_nM,nan
798,data/bronze/artifacts/2021_raw.xlsx,Table 19,485,ic50_null_uM,0.25
798,data/bronze/artifacts/2021_raw.xlsx,Table 19,485,ic50_wt_uM,6.96
799,data/bronze/artifacts/2021_raw.xlsx,Table 19,486,ki_a_nM,nan
799,data/bronze/artifacts/2021_raw.xlsx,Table 19,486,ki_b_nM,nan
799,data/bronze/artifacts/2021_raw.xlsx,Table 19,486,ic50_null_uM,0.013
799,data/bronze/artifacts/2021_raw.xlsx,Table 19,486,ic50_wt_uM,0.301
800,data/bronze/artifacts/2021_raw.xlsx,Table 19,487,ki_a_nM,nan
800,data/bronze/artifacts/2021_raw.xlsx,Table 19,487,ki_b_nM,nan
800,data/bronze/artifacts/2021_raw.xlsx,Table 19,487,ic50_null_uM,0.173
800,data/bronze/artifacts/2021_raw.xlsx,Table 19,487,ic50_wt_uM,2.79
801,data/bronze/artifacts/2021_raw.xlsx,Table 19,488,ki_a_nM,nan
801,data/bronze/artifacts/2021_raw.xlsx,Table 19,488,ki_b_nM,nan
801,data/bronze/artifacts/2021_raw.xlsx,Table 19,488,ic50_null_uM,0.533
801,data/bronze/artifacts/2021_raw.xlsx,Table 19,488,ic50_wt_uM,>10
802,data/bronze/artifacts/2021_raw.xlsx,Table 19,489,ki_a_nM,nan
802,data/bronze/artifacts/2021_raw.xlsx,Table 19,489,ki_b_nM,nan
802,data/bronze/artifacts/2021_raw.xlsx,Table 19,489,ic50_null_uM,0.393
802,data/bronze/artifacts/2021_raw.xlsx,Table 19,489,ic50_wt_uM,9.3
803,data/bronze/artifacts/2021_raw.xlsx,Table 19,490,ki_a_nM,nan
803,data/bronze/artifacts/2021_raw.xlsx,Table 19,490,ki_b_nM,nan
803,data/bronze/artifacts/2021_raw.xlsx,Table 19,490,ic50_null_uM,0.412
803,data/bronze/artifacts/2021_raw.xlsx,Table 19,490,ic50_wt_uM,>10
804,data/bronze/artifacts/2021_raw.xlsx,Table 19,491,ki_a_nM,nan
804,data/bronze/artifacts/2021_raw.xlsx,Table 19,491,ki_b_nM,nan
804,data/bronze/artifacts/2021_raw.xlsx,Table 19,491,ic50_null_uM,0.226
804,data/bronze/artifacts/2021_raw.xlsx,Table 19,491,ic50_wt_uM,5.77
805,data/bronze/artifacts/2021_raw.xlsx,Table 19,492,ki_a_nM,nan
805,data/bronze/artifacts/2021_raw.xlsx,Table 19,492,ki_b_nM,nan
805,data/bronze/artifacts/2021_raw.xlsx,Table 19,492,ic50_null_uM,0.144
805,data/bronze/artifacts/2021_raw.xlsx,Table 19,492,ic50_wt_uM,2
806,data/bronze/artifacts/2021_raw.xlsx,Table 19,493,ki_a_nM,nan
806,data/bronze/artifacts/2021_raw.xlsx,Table 19,493,ki_b_nM,nan
806,data/bronze/artifacts/2021_raw.xlsx,Table 19,493,ic50_null_uM,0.552
806,data/bronze/artifacts/2021_raw.xlsx,Table 19,493,ic50_wt_uM,6.8
807,data/bronze/artifacts/2021_raw.xlsx,Table 19,494,ki_a_nM,nan
807,data/bronze/artifacts/2021_raw.xlsx,Table 19,494,ki_b_nM,nan
807,data/bronze/artifacts/2021_raw.xlsx,Table 19,494,ic50_null_uM,0.075
807,data/bronze/artifacts/2021_raw.xlsx,Table 19,494,ic50_wt_uM,0.764
808,data/bronze/artifacts/2021_raw.xlsx,Table 19,495,ki_a_nM,nan
808,data/bronze/artifacts/2021_raw.xlsx,Table 19,495,ki_b_nM,nan
808,data/bronze/artifacts/2021_raw.xlsx,Table 19,495,ic50_null_uM,0.454
808,data/bronze/artifacts/2021_raw.xlsx,Table 19,495,ic50_wt_uM,19.9
809,data/bronze/artifacts/2021_raw.xlsx,Table 19,496,ki_a_nM,nan
809,data/bronze/artifacts/2021_raw.xlsx,Table 19,496,ki_b_nM,nan
809,data/bronze/artifacts/2021_raw.xlsx,Table 19,496,ic50_null_uM,0.015
809,data/bronze/artifacts/2021_raw.xlsx,Table 19,496,ic50_wt_uM,0.362
810,data/bronze/artifacts/2021_raw.xlsx,Table 19,497,ki_a_nM,nan
810,data/bronze/artifacts/2021_raw.xlsx,Table 19,497,ki_b_nM,nan
810,data/bronze/artifacts/2021_raw.xlsx,Table 19,497,ic50_null_uM,0.594
810,data/bronze/artifacts/2021_raw.xlsx,Table 19,497,ic50_wt_uM,5.4
811,data/bronze/artifacts/2021_raw.xlsx,Table 19,498,ki_a_nM,nan
811,data/bronze/artifacts/2021_raw.xlsx,Table 19,498,ki_b_nM,nan
811,data/bronze/artifacts/2021_raw.xlsx,Table 19,498,ic50_null_uM,0.422
811,data/bronze/artifacts/2021_raw.xlsx,Table 19,498,ic50_wt_uM,>10
812,data/bronze/artifacts/2021_raw.xlsx,Table 19,499,ki_a_nM,nan
812,data/bronze/artifacts/2021_raw.xlsx,Table 19,499,ki_b_nM,nan
812,data/bronze/artifacts/2021_raw.xlsx,Table 19,499,ic50_null_uM,0.043
812,data/bronze/artifacts/2021_raw.xlsx,Table 19,499,ic50_wt_uM,1.04
813,data/bronze/artifacts/2021_raw.xlsx,Table 19,500,ki_a_nM,nan
813,data/bronze/artifacts/2021_raw.xlsx,Table 19,500,ki_b_nM,nan
813,data/bronze/artifacts/2021_raw.xlsx,Table 19,500,ic50_null_uM,0.098
813,data/bronze/artifacts/2021_raw.xlsx,Table 19,500,ic50_wt_uM,2.63
814,data/bronze/artifacts/2021_raw.xlsx,Table 19,501,ki_a_nM,nan
814,data/bronze/artifacts/2021_raw.xlsx,Table 19,501,ki_b_nM,nan
814,data/bronze/artifacts/2021_raw.xlsx,Table 19,501,ic50_null_uM,0.062
814,data/bronze/artifacts/2021_raw.xlsx,Table 19,501,ic50_wt_uM,1.76
815,data/bronze/artifacts/2021_raw.xlsx,Table 19,502,ki_a_nM,nan
815,data/bronze/artifacts/2021_raw.xlsx,Table 19,502,ki_b_nM,nan
815,data/bronze/artifacts/2021_raw.xlsx,Table 19,502,ic50_null_uM,0.25
815,data/bronze/artifacts/2021_raw.xlsx,Table 19,502,ic50_wt_uM,5.15
816,data/bronze/artifacts/2021_raw.xlsx,Table 19,503,ki_a_nM,nan
816,data/bronze/artifacts/2021_raw.xlsx,Table 19,503,ki_b_nM,nan
816,data/bronze/artifacts/2021_raw.xlsx,Table 19,503,ic50_null_uM,0.018
816,data/bronze/artifacts/2021_raw.xlsx,Table 19,503,ic50_wt_uM,0.368
817,data/bronze/artifacts/2021_raw.xlsx,Table 19,504,ki_a_nM,nan
817,data/bronze/artifacts/2021_raw.xlsx,Table 19,504,ki_b_nM,nan
817,data/bronze/artifacts/2021_raw.xlsx,Table 19,504,ic50_null_uM,0.369
817,data/bronze/artifacts/2021_raw.xlsx,Table 19,504,ic50_wt_uM,1.31
818,data/bronze/artifacts/2021_raw.xlsx,Table 19,505,ki_a_nM,nan
818,data/bronze/artifacts/2021_raw.xlsx,Table 19,505,ki_b_nM,nan
818,data/bronze/artifacts/2021_raw.xlsx,Table 19,505,ic50_null_uM,0.024
818,data/bronze/artifacts/2021_raw.xlsx,Table 19,505,ic50_wt_uM,0.372
819,data/bronze/artifacts/2021_raw.xlsx,Table 19,506,ki_a_nM,nan
819,data/bronze/artifacts/2021_raw.xlsx,Table 19,506,ki_b_nM,nan
819,data/bronze/artifacts/2021_raw.xlsx,Table 19,506,ic50_null_uM,0.029
819,data/bronze/artifacts/2021_raw.xlsx,Table 19,506,ic50_wt_uM,0.543
820,data/bronze/artifacts/2021_raw.xlsx,Table 19,507,ki_a_nM,nan
820,data/bronze/artifacts/2021_raw.xlsx,Table 19,507,ki_b_nM,nan
820,data/bronze/artifacts/2021_raw.xlsx,Table 19,507,ic50_null_uM,0.239
820,data/bronze/artifacts/2021_raw.xlsx,Table 19,507,ic50_wt_uM,3.55
821,data/bronze/artifacts/2021_raw.xlsx,Table 19,508,ki_a_nM,nan
821,data/bronze/artifacts/2021_raw.xlsx,Table 19,508,ki_b_nM,nan
821,data/bronze/artifacts/2021_raw.xlsx,Table 19,508,ic50_null_uM,0.019
821,data/bronze/artifacts/2021_raw.xlsx,Table 19,508,ic50_wt_uM,0.3715
822,data/bronze/artifacts/2021_raw.xlsx,Table 19,509,ki_a_nM,nan
822,data/bronze/artifacts/2021_raw.xlsx,Table 19,509,ki_b_nM,nan
822,data/bronze/artifacts/2021_raw.xlsx,Table 19,509,ic50_null_uM,0.045
822,data/bronze/artifacts/2021_raw.xlsx,Table 19,509,ic50_wt_uM,0.763
823,data/bronze/artifacts/2021_raw.xlsx,Table 19,510,ki_a_nM,nan
823,data/bronze/artifacts/2021_raw.xlsx,Table 19,510,ki_b_nM,nan
823,data/bronze/artifacts/2021_raw.xlsx,Table 19,510,ic50_null_uM,0.041
823,data/bronze/artifacts/2021_raw.xlsx,Table 19,510,ic50_wt_uM,0.695
824,data/bronze/artifacts/2021_raw.xlsx,Table 19,511,ki_a_nM,nan
824,data/bronze/artifacts/2021_raw.xlsx,Table 19,511,ki_b_nM,nan
824,data/bronze/artifacts/2021_raw.xlsx,Table 19,511,ic50_null_uM,0.607
824,data/bronze/artifacts/2021_raw.xlsx,Table 19,511,ic50_wt_uM,>10
827,data/bronze/artifacts/2021_raw.xlsx,Table 19,512,ki_a_nM,nan
827,data/bronze/artifacts/2021_raw.xlsx,Table 19,512,ki_b_nM,nan
827,data/bronze/artifacts/2021_raw.xlsx,Table 19,512,ic50_null_uM,0.88
827,data/bronze/artifacts/2021_raw.xlsx,Table 19,512,ic50_wt_uM,>1
828,data/bronze/artifacts/2021_raw.xlsx,Table 19,513,ki_a_nM,nan
828,data/bronze/artifacts/2021_raw.xlsx,Table 19,513,ki_b_nM,nan
828,data/bronze/artifacts/2021_raw.xlsx,Table 19,513,ic50_null_uM,0.91
828,data/bronze/artifacts/2021_raw.xlsx,Table 19,513,ic50_wt_uM,>10
829,data/bronze/artifacts/2021_raw.xlsx,Table 19,514,ki_a_nM,nan
829,data/bronze/artifacts/2021_raw.xlsx,Table 19,514,ki_b_nM,nan
829,data/bronze/artifacts/2021_raw.xlsx,Table 19,514,ic50_null_uM,0.84
829,data/bronze/artifacts/2021_raw.xlsx,Table 19,514,ic50_wt_uM,>10
830,data/bronze/artifacts/2021_raw.xlsx,Table 19,515,ki_a_nM,nan
830,data/bronze/artifacts/2021_raw.xlsx,Table 19,515,ki_b_nM,nan
830,data/bronze/artifacts/2021_raw.xlsx,Table 19,515,ic50_null_uM,0.38
830,data/bronze/artifacts/2021_raw.xlsx,Table 19,515,ic50_wt_uM,>10
831,data/bronze/artifacts/2021_raw.xlsx,Table 19,516,ki_a_nM,nan
831,data/bronze/artifacts/2021_raw.xlsx,Table 19,516,ki_b_nM,nan
831,data/bronze/artifacts/2021_raw.xlsx,Table 19,516,ic50_null_uM,0.44
831,data/bronze/artifacts/2021_raw.xlsx,Table 19,516,ic50_wt_uM,>10
832,data/bronze/artifacts/2021_raw.xlsx,Table 19,517,ki_a_nM,nan
832,data/bronze/artifacts/2021_raw.xlsx,Table 19,517,ki_b_nM,nan
832,data/bronze/artifacts/2021_raw.xlsx,Table 19,517,ic50_null_uM,0.38
832,data/bronze/artifacts/2021_raw.xlsx,Table 19,517,ic50_wt_uM,>10
833,data/bronze/artifacts/2021_raw.xlsx,Table 19,518,ki_a_nM,nan
833,data/bronze/artifacts/2021_raw.xlsx,Table 19,518,ki_b_nM,nan
833,data/bronze/artifacts/2021_raw.xlsx,Table 19,518,ic50_null_uM,0.039
833,data/bronze/artifacts/2021_raw.xlsx,Table 19,518,ic50_wt_uM,1.19
834,data/bronze/artifacts/2021_raw.xlsx,Table 19,519,ki_a_nM,nan
834,data/bronze/artifacts/2021_raw.xlsx,Table 19,519,ki_b_nM,nan
834,data/bronze/artifacts/2021_raw.xlsx,Table 19,519,ic50_null_uM,0.523
834,data/bronze/artifacts/2021_raw.xlsx,Table 19,519,ic50_wt_uM,3.19
835,data/bronze/artifacts/2021_raw.xlsx,Table 19,520,ki_a_nM,nan
835,data/bronze/artifacts/2021_raw.xlsx,Table 19,520,ki_b_nM,nan
835,data/bronze/artifacts/2021_raw.xlsx,Table 19,520,ic50_null_uM,0.448
835,data/bronze/artifacts/2021_raw.xlsx,Table 19,520,ic50_wt_uM,8.01
836,data/bronze/artifacts/2021_raw.xlsx,Table 19,521,ki_a_nM,nan
836,data/bronze/artifacts/2021_raw.xlsx,Table 19,521,ki_b_nM,nan
836,data/bronze/artifacts/2021_raw.xlsx,Table 19,521,ic50_null_uM,0.129
836,data/bronze/artifacts/2021_raw.xlsx,Table 19,521,ic50_wt_uM,>10
837,data/bronze/artifacts/2021_raw.xlsx,Table 19,522,ki_a_nM,nan
837,data/bronze/artifacts/2021_raw.xlsx,Table 19,522,ki_b_nM,nan
837,data/bronze/artifacts/2021_raw.xlsx,Table 19,522,ic50_null_uM,0.042
837,data/bronze/artifacts/2021_raw.xlsx,Table 19,522,ic50_wt_uM,2.17
838,data/bronze/artifacts/2021_raw.xlsx,Table 19,523,ki_a_nM,nan
838,data/bronze/artifacts/2021_raw.xlsx,Table 19,523,ki_b_nM,nan
838,data/bronze/artifacts/2021_raw.xlsx,Table 19,523,ic50_null_uM,0.056
838,data/bronze/artifacts/2021_raw.xlsx,Table 19,523,ic50_wt_uM,1.65
839,data/bronze/artifacts/2021_raw.xlsx,Table 19,524,ki_a_nM,nan
839,data/bronze/artifacts/2021_raw.xlsx,Table 19,524,ki_b_nM,nan
839,data/bronze/artifacts/2021_raw.xlsx,Table 19,524,ic50_null_uM,0.057
839,data/bronze/artifacts/2021_raw.xlsx,Table 19,524,ic50_wt_uM,1.99
840,data/bronze/artifacts/2021_raw.xlsx,Table 19,525,ki_a_nM,nan
840,data/bronze/artifacts/2021_raw.xlsx,Table 19,525,ki_b_nM,nan
840,data/bronze/artifacts/2021_raw.xlsx,Table 19,525,ic50_null_uM,0.09
840,data/bronze/artifacts/2021_raw.xlsx,Table 19,525,ic50_wt_uM,5.5
